dateday,hour,season,month,weekday,workingday,holidays,cnt,duration_min,duration_hr
2023-06-25,1,2,6,6,0,0,207,2695.116666666667,44.91861111111111
2023-06-25,2,2,6,6,0,0,151,2844.583333333333,47.409722222222214
2023-06-25,3,2,6,6,0,0,52,822.7833333333333,13.713055555555554
2023-06-25,4,2,6,6,0,0,22,255.31666666666666,4.255277777777778
2023-06-25,5,2,6,6,0,0,26,331.75,5.529166666666667
2023-06-25,6,2,6,6,0,0,111,1539.15,25.6525
2023-06-25,7,2,6,6,0,0,150,2061.7833333333333,34.363055555555555
2023-06-25,8,2,6,6,0,0,315,4802.3,80.03833333333334
2023-06-25,9,2,6,6,0,0,589,11604.033333333333,193.40055555555554
2023-06-25,10,2,6,6,0,0,794,13521.366666666667,225.35611111111112
2023-06-25,11,2,6,6,0,0,975,20609.933333333334,343.4988888888889
2023-06-25,12,2,6,6,0,0,983,20063.55,334.3925
2023-06-25,13,2,6,6,0,0,1036,21828.15,363.8025
2023-06-25,14,2,6,6,0,0,986,20464.733333333334,341.0788888888889
2023-06-25,15,2,6,6,0,0,911,17068.416666666668,284.47361111111115
2023-06-25,16,2,6,6,0,0,865,17628.566666666666,293.8094444444444
2023-06-25,17,2,6,6,0,0,839,16234.283333333333,270.57138888888886
2023-06-25,18,2,6,6,0,0,752,13574.583333333334,226.24305555555557
2023-06-25,19,2,6,6,0,0,632,12439.316666666668,207.32194444444445
2023-06-25,20,2,6,6,0,0,517,8402.166666666666,140.0361111111111
2023-06-25,21,2,6,6,0,0,397,5722.8,95.38000000000001
2023-06-25,22,2,6,6,0,0,279,4932.466666666666,82.20777777777776
2023-06-25,23,2,6,6,0,0,132,2911.05,48.517500000000005
2023-06-26,0,2,6,0,1,0,47,465.43333333333334,7.7572222222222225
2023-06-26,1,2,6,0,1,0,39,478.4,7.973333333333333
2023-06-26,2,2,6,0,1,0,21,302.9166666666667,5.048611111111112
2023-06-26,3,2,6,0,1,0,5,59.983333333333334,0.9997222222222223
2023-06-26,4,2,6,0,1,0,13,118.15,1.9691666666666667
2023-06-26,5,2,6,0,1,0,70,580.05,9.667499999999999
2023-06-26,6,2,6,0,1,0,247,2590.616666666667,43.176944444444445
2023-06-26,7,2,6,0,1,0,484,6228.75,103.8125
2023-06-26,8,2,6,0,1,0,890,11646.8,194.11333333333332
2023-06-26,9,2,6,0,1,0,559,7590.2,126.50333333333333
2023-06-26,10,2,6,0,1,0,410,7724.966666666666,128.74944444444444
2023-06-26,11,2,6,0,1,0,420,9022.45,150.37416666666667
2023-06-26,12,2,6,0,1,0,500,8150.533333333334,135.84222222222223
2023-06-26,13,2,6,0,1,0,460,8135.2,135.58666666666667
2023-06-26,14,2,6,0,1,0,435,6631.866666666667,110.53111111111112
2023-06-26,15,2,6,0,1,0,614,9509.016666666666,158.48361111111112
2023-06-26,16,2,6,0,1,0,782,12973.883333333333,216.2313888888889
2023-06-26,17,2,6,0,1,0,1144,16452.133333333335,274.20222222222225
2023-06-26,18,2,6,0,1,0,940,15280.416666666666,254.67361111111111
2023-06-26,19,2,6,0,1,0,754,11505.416666666666,191.75694444444443
2023-06-26,20,2,6,0,1,0,547,9415.65,156.92749999999998
2023-06-26,21,2,6,0,1,0,430,6669.016666666666,111.15027777777777
2023-06-26,22,2,6,0,1,0,233,3348.5333333333333,55.80888888888889
2023-06-26,23,2,6,0,1,0,152,3141.733333333333,52.36222222222222
2023-06-27,0,2,6,1,1,0,35,387.45,6.4575
2023-06-27,1,2,6,1,1,0,19,210.46666666666667,3.5077777777777777
2023-06-27,2,2,6,1,1,0,11,108.1,1.8016666666666665
2023-06-27,3,2,6,1,1,0,9,161.2,2.6866666666666665
2023-06-27,4,2,6,1,1,0,20,331.95,5.5325
2023-06-27,5,2,6,1,1,0,70,745.1,12.418333333333333
2023-06-27,6,2,6,1,1,0,284,3400.85,56.68083333333333
2023-06-27,7,2,6,1,1,0,674,7503.55,125.05916666666667
2023-06-27,8,2,6,1,1,0,1171,14289.616666666667,238.1602777777778
2023-06-27,9,2,6,1,1,0,724,11665.933333333334,194.43222222222224
2023-06-27,10,2,6,1,1,0,382,7229.05,120.48416666666667
2023-06-27,11,2,6,1,1,0,467,7848.95,130.81583333333333
2023-06-27,12,2,6,1,1,0,494,6599.5,109.99166666666666
2023-06-27,13,2,6,1,1,0,523,8421.333333333334,140.35555555555555
2023-06-27,14,2,6,1,1,0,456,7426.066666666667,123.76777777777778
2023-06-27,15,2,6,1,1,0,279,3135.5666666666666,52.25944444444444
2023-06-27,16,2,6,1,1,0,456,8434.9,140.58166666666665
2023-06-27,17,2,6,1,1,0,1264,22726.88333333333,378.78138888888884
2023-06-27,18,2,6,1,1,0,1241,19543.8,325.72999999999996
2023-06-27,19,2,6,1,1,0,474,9070.383333333333,151.17305555555555
2023-06-27,20,2,6,1,1,0,544,7879.7,131.32833333333332
2023-06-27,21,2,6,1,1,0,402,6318.966666666667,105.31611111111111
2023-06-27,22,2,6,1,1,0,315,4948.783333333334,82.47972222222224
2023-06-27,23,2,6,1,1,0,144,1545.3166666666666,25.755277777777778
2023-06-28,0,2,6,2,1,0,67,1115.9333333333334,18.59888888888889
2023-06-28,1,2,6,2,1,0,19,231.1,3.8516666666666666
2023-06-28,2,2,6,2,1,0,20,351.28333333333336,5.854722222222223
2023-06-28,3,2,6,2,1,0,9,89.35,1.4891666666666665
2023-06-28,4,2,6,2,1,0,14,173.63333333333333,2.8938888888888887
2023-06-28,5,2,6,2,1,0,81,946.15,15.769166666666667
2023-06-28,6,2,6,2,1,0,291,3768.016666666667,62.80027777777778
2023-06-28,7,2,6,2,1,0,658,8464.433333333332,141.0738888888889
2023-06-28,8,2,6,2,1,0,1172,14623.216666666667,243.7202777777778
2023-06-28,9,2,6,2,1,0,663,8644.8,144.07999999999998
2023-06-28,10,2,6,2,1,0,405,6054.433333333333,100.90722222222222
2023-06-28,11,2,6,2,1,0,441,5896.5,98.275
2023-06-28,12,2,6,2,1,0,536,8673.283333333333,144.5547222222222
2023-06-28,13,2,6,2,1,0,489,6997.35,116.6225
2023-06-28,14,2,6,2,1,0,579,10010.283333333333,166.83805555555554
2023-06-28,15,2,6,2,1,0,653,12442.483333333334,207.37472222222223
2023-06-28,16,2,6,2,1,0,865,14038.066666666668,233.9677777777778
2023-06-28,17,2,6,2,1,0,1558,23469.383333333335,391.1563888888889
2023-06-28,18,2,6,2,1,0,1335,24521.533333333333,408.6922222222222
2023-06-28,19,2,6,2,1,0,983,17874.966666666667,297.9161111111111
2023-06-28,20,2,6,2,1,0,774,13744.633333333333,229.07722222222222
2023-06-28,21,2,6,2,1,0,568,9015.1,150.25166666666667
2023-06-28,22,2,6,2,1,0,390,7107.7,118.46166666666666
2023-06-28,23,2,6,2,1,0,206,3137.0666666666666,52.284444444444446
2023-06-29,0,2,6,3,1,0,79,1419.9666666666667,23.66611111111111
2023-06-29,1,2,6,3,1,0,31,423.5,7.058333333333334
2023-06-29,2,2,6,3,1,0,6,35.35,0.5891666666666667
2023-06-29,3,2,6,3,1,0,9,120.05,2.0008333333333335
2023-06-29,4,2,6,3,1,0,21,226.96666666666667,3.782777777777778
2023-06-29,5,2,6,3,1,0,75,618.9833333333333,10.31638888888889
2023-06-29,6,2,6,3,1,0,232,2551.133333333333,42.51888888888889
2023-06-29,7,2,6,3,1,0,534,6064.216666666667,101.07027777777779
2023-06-29,8,2,6,3,1,0,963,11878.933333333332,197.98222222222222
2023-06-29,9,2,6,3,1,0,645,9044.35,150.73916666666668
2023-06-29,10,2,6,3,1,0,394,6337.75,105.62916666666666
2023-06-29,11,2,6,3,1,0,430,10386.533333333333,173.10888888888888
2023-06-29,12,2,6,3,1,0,456,8932.55,148.87583333333333
2023-06-29,13,2,6,3,1,0,437,6941.65,115.69416666666666
2023-06-29,14,2,6,3,1,0,465,7509.7,125.16166666666666
2023-06-29,15,2,6,3,1,0,601,9306.15,155.1025
2023-06-29,16,2,6,3,1,0,717,12105.266666666666,201.75444444444443
2023-06-29,17,2,6,3,1,0,1164,19223.25,320.3875
2023-06-29,18,2,6,3,1,0,1131,15819.133333333333,263.65222222222224
2023-06-29,19,2,6,3,1,0,823,11557.216666666667,192.62027777777777
2023-06-29,20,2,6,3,1,0,652,9004.133333333333,150.0688888888889
2023-06-29,21,2,6,3,1,0,515,9140.683333333332,152.3447222222222
2023-06-29,22,2,6,3,1,0,362,5901.55,98.35916666666667
2023-06-29,23,2,6,3,1,0,222,2994.65,49.910833333333336
2023-06-30,0,2,6,4,1,0,95,1881.4333333333334,31.357222222222223
2023-06-30,1,2,6,4,1,0,50,689.55,11.4925
2023-06-30,2,2,6,4,1,0,27,822.6333333333333,13.710555555555555
2023-06-30,3,2,6,4,1,0,9,505.16666666666663,8.419444444444444
2023-06-30,4,2,6,4,1,0,17,221.31666666666666,3.688611111111111
2023-06-30,5,2,6,4,1,0,63,673.0833333333334,11.218055555555557
2023-06-30,6,2,6,4,1,0,222,2480.866666666667,41.34777777777778
2023-06-30,7,2,6,4,1,0,390,3891.8166666666666,64.86361111111111
2023-06-30,8,2,6,4,1,0,678,8070.7,134.51166666666666
2023-06-30,9,2,6,4,1,0,513,6951.416666666667,115.85694444444445
2023-06-30,10,2,6,4,1,0,456,8010.983333333334,133.51638888888888
2023-06-30,11,2,6,4,1,0,444,6736.283333333334,112.2713888888889
2023-06-30,12,2,6,4,1,0,557,8937.766666666666,148.96277777777777
2023-06-30,13,2,6,4,1,0,617,9326.95,155.44916666666668
2023-06-30,14,2,6,4,1,0,650,9902.333333333334,165.0388888888889
2023-06-30,15,2,6,4,1,0,748,11015.533333333333,183.5922222222222
2023-06-30,16,2,6,4,1,0,677,9299.8,154.99666666666664
2023-06-30,17,2,6,4,1,0,840,11448.583333333334,190.80972222222223
2023-06-30,18,2,6,4,1,0,880,13073.866666666667,217.89777777777778
2023-06-30,19,2,6,4,1,0,710,10342.666666666666,172.37777777777777
2023-06-30,20,2,6,4,1,0,520,9006.866666666667,150.11444444444444
2023-06-30,21,2,6,4,1,0,438,6820.416666666667,113.67361111111111
2023-06-30,22,2,6,4,1,0,334,4715.65,78.59416666666667
2023-06-30,23,2,6,4,1,0,306,4288.016666666666,71.46694444444444
2023-07-01,0,2,7,5,0,0,185,2130.2,35.50333333333333
2023-07-01,1,2,7,5,0,0,152,1848.2666666666667,30.804444444444446
2023-07-01,2,2,7,5,0,0,107,1611.2833333333333,26.85472222222222
2023-07-01,3,2,7,5,0,0,65,1336.05,22.2675
2023-07-01,4,2,7,5,0,0,21,261.48333333333335,4.358055555555556
2023-07-01,5,2,7,5,0,0,23,357.9,5.965
2023-07-01,6,2,7,5,0,0,89,1259.0333333333333,20.983888888888888
2023-07-01,7,2,7,5,0,0,179,2561.5833333333335,42.69305555555556
2023-07-01,8,2,7,5,0,0,341,5513.3,91.88833333333334
2023-07-01,9,2,7,5,0,0,548,9648.883333333333,160.81472222222223
2023-07-01,10,2,7,5,0,0,735,14088.3,234.80499999999998
2023-07-01,11,2,7,5,0,0,795,15754.55,262.5758333333333
2023-07-01,12,2,7,5,0,0,897,19029.666666666668,317.16111111111115
2023-07-01,13,2,7,5,0,0,906,16730.6,278.8433333333333
2023-07-01,14,2,7,5,0,0,899,18677.2,311.2866666666667
2023-07-01,15,2,7,5,0,0,898,17950.95,299.1825
2023-07-01,16,2,7,5,0,0,723,14660.883333333333,244.34805555555556
2023-07-01,17,2,7,5,0,0,714,12991.966666666667,216.5327777777778
2023-07-01,18,2,7,5,0,0,455,8545.05,142.4175
2023-07-01,19,2,7,5,0,0,215,4535.566666666667,75.59277777777778
2023-07-01,20,2,7,5,0,0,291,5892.266666666666,98.20444444444443
2023-07-01,21,2,7,5,0,0,350,6466.35,107.77250000000001
2023-07-01,22,2,7,5,0,0,307,4252.216666666666,70.87027777777777
2023-07-01,23,2,7,5,0,0,182,2927.5333333333333,48.79222222222222
2023-07-02,0,2,7,6,0,0,157,2097.55,34.95916666666667
2023-07-02,1,2,7,6,0,0,167,2826.366666666667,47.10611111111111
2023-07-02,2,2,7,6,0,0,97,1396.85,23.28083333333333
2023-07-02,3,2,7,6,0,0,43,799.8166666666666,13.330277777777777
2023-07-02,4,2,7,6,0,0,14,269.45,4.490833333333333
2023-07-02,5,2,7,6,0,0,22,343.5833333333333,5.726388888888889
2023-07-02,6,2,7,6,0,0,64,798.4666666666667,13.307777777777778
2023-07-02,7,2,7,6,0,0,124,1746.1166666666666,29.10194444444444
2023-07-02,8,2,7,6,0,0,282,4251.783333333333,70.86305555555555
2023-07-02,9,2,7,6,0,0,498,9719.516666666666,161.99194444444444
2023-07-02,10,2,7,6,0,0,680,13671.966666666667,227.8661111111111
2023-07-02,11,2,7,6,0,0,790,17675.316666666666,294.5886111111111
2023-07-02,12,2,7,6,0,0,933,20041.633333333335,334.02722222222224
2023-07-02,13,2,7,6,0,0,865,16635.35,277.2558333333333
2023-07-02,14,2,7,6,0,0,854,16317.55,271.95916666666665
2023-07-02,15,2,7,6,0,0,815,15053.883333333333,250.89805555555554
2023-07-02,16,2,7,6,0,0,688,13301.35,221.68916666666667
2023-07-02,17,2,7,6,0,0,614,12930.183333333332,215.50305555555553
2023-07-02,18,2,7,6,0,0,624,12094.15,201.56916666666666
2023-07-02,19,2,7,6,0,0,508,9228.466666666667,153.80777777777777
2023-07-02,20,2,7,6,0,0,531,10407.116666666667,173.45194444444445
2023-07-02,21,2,7,6,0,0,393,7108.116666666667,118.46861111111112
2023-07-02,22,2,7,6,0,0,291,5650.616666666667,94.17694444444444
2023-07-02,23,2,7,6,0,0,180,2473.266666666667,41.221111111111114
2023-07-03,0,2,7,0,1,0,102,1473.4666666666667,24.55777777777778
2023-07-03,1,2,7,0,1,0,40,1407.45,23.4575
2023-07-03,2,2,7,0,1,0,18,254.15,4.235833333333334
2023-07-03,3,2,7,0,1,0,9,185.88333333333333,3.0980555555555553
2023-07-03,4,2,7,0,1,0,12,161.01666666666665,2.683611111111111
2023-07-03,5,2,7,0,1,0,51,513.9333333333333,8.565555555555555
2023-07-03,6,2,7,0,1,0,177,1914.95,31.915833333333335
2023-07-03,7,2,7,0,1,0,324,3821.866666666667,63.69777777777778
2023-07-03,8,2,7,0,1,0,494,6804.616666666667,113.41027777777778
2023-07-03,9,2,7,0,1,0,499,10372.183333333332,172.8697222222222
2023-07-03,10,2,7,0,1,0,596,19718.85,328.6475
2023-07-03,11,2,7,0,1,0,671,14529.233333333334,242.1538888888889
2023-07-03,12,2,7,0,1,0,681,13255.633333333333,220.9272222222222
2023-07-03,13,2,7,0,1,0,721,15116.583333333334,251.94305555555556
2023-07-03,14,2,7,0,1,0,815,14991.016666666666,249.85027777777776
2023-07-03,15,2,7,0,1,0,795,14505.85,241.76416666666668
2023-07-03,16,2,7,0,1,0,813,15029.45,250.49083333333334
2023-07-03,17,2,7,0,1,0,862,15754.833333333334,262.5805555555556
2023-07-03,18,2,7,0,1,0,800,13359.666666666666,222.6611111111111
2023-07-03,19,2,7,0,1,0,721,12553.883333333333,209.2313888888889
2023-07-03,20,2,7,0,1,0,614,10451.333333333334,174.1888888888889
2023-07-03,21,2,7,0,1,0,568,14138.983333333334,235.64972222222224
2023-07-03,22,2,7,0,1,0,380,7910.266666666666,131.83777777777777
2023-07-03,23,2,7,0,1,0,78,2025.0666666666666,33.75111111111111
2023-07-04,0,2,7,1,1,1,82,2642.9500000000003,44.04916666666667
2023-07-04,1,2,7,1,1,1,67,1063.1,17.71833333333333
2023-07-04,2,2,7,1,1,1,53,702.4166666666666,11.706944444444444
2023-07-04,3,2,7,1,1,1,23,559.0,9.316666666666666
2023-07-04,4,2,7,1,1,1,11,226.61666666666667,3.7769444444444447
2023-07-04,5,2,7,1,1,1,22,297.40000000000003,4.956666666666667
2023-07-04,6,2,7,1,1,1,66,1064.1666666666667,17.73611111111111
2023-07-04,7,2,7,1,1,1,200,3651.6666666666665,60.86111111111111
2023-07-04,8,2,7,1,1,1,338,6174.483333333334,102.90805555555556
2023-07-04,9,2,7,1,1,1,608,13288.3,221.47166666666666
2023-07-04,10,2,7,1,1,1,875,23634.833333333332,393.9138888888889
2023-07-04,11,2,7,1,1,1,978,22675.5,377.925
2023-07-04,12,2,7,1,1,1,1006,24307.016666666666,405.1169444444444
2023-07-04,13,2,7,1,1,1,977,21684.433333333334,361.40722222222223
2023-07-04,14,2,7,1,1,1,1057,23477.783333333333,391.2963888888889
2023-07-04,15,2,7,1,1,1,998,20806.15,346.7691666666667
2023-07-04,16,2,7,1,1,1,889,18162.3,302.705
2023-07-04,17,2,7,1,1,1,1007,23162.266666666666,386.03777777777776
2023-07-04,18,2,7,1,1,1,1073,26773.45,446.2241666666667
2023-07-04,19,2,7,1,1,1,1017,30095.266666666666,501.5877777777778
2023-07-04,20,2,7,1,1,1,968,33813.11666666667,563.5519444444445
2023-07-04,21,2,7,1,1,1,1251,34031.6,567.1933333333333
2023-07-04,22,2,7,1,1,1,1068,23020.133333333335,383.66888888888894
2023-07-04,23,2,7,1,1,1,386,5632.483333333334,93.87472222222223
2023-07-05,0,2,7,2,1,0,136,2262.3,37.705000000000005
2023-07-05,1,2,7,2,1,0,49,819.1833333333334,13.653055555555557
2023-07-05,2,2,7,2,1,0,45,655.0166666666667,10.916944444444445
2023-07-05,3,2,7,2,1,0,7,103.4,1.7233333333333334
2023-07-05,4,2,7,2,1,0,13,189.1,3.1516666666666664
2023-07-05,5,2,7,2,1,0,50,510.1333333333333,8.502222222222223
2023-07-05,6,2,7,2,1,0,204,2852.4166666666665,47.540277777777774
2023-07-05,7,2,7,2,1,0,476,5723.216666666666,95.38694444444444
2023-07-05,8,2,7,2,1,0,923,11911.166666666666,198.51944444444445
2023-07-05,9,2,7,2,1,0,620,8342.716666666667,139.04527777777778
2023-07-05,10,2,7,2,1,0,428,7484.7,124.74499999999999
2023-07-05,11,2,7,2,1,0,494,8826.35,147.10583333333335
2023-07-05,12,2,7,2,1,0,531,9371.316666666668,156.18861111111113
2023-07-05,13,2,7,2,1,0,519,8026.766666666666,133.77944444444444
2023-07-05,14,2,7,2,1,0,479,7924.3,132.07166666666666
2023-07-05,15,2,7,2,1,0,341,5830.733333333334,97.17888888888889
2023-07-05,16,2,7,2,1,0,576,9036.616666666667,150.61027777777778
2023-07-05,17,2,7,2,1,0,1236,21988.05,366.4675
2023-07-05,18,2,7,2,1,0,1217,16683.4,278.0566666666667
2023-07-05,19,2,7,2,1,0,853,13363.55,222.72583333333333
2023-07-05,20,2,7,2,1,0,659,10945.633333333333,182.4272222222222
2023-07-05,21,2,7,2,1,0,489,8956.35,149.2725
2023-07-05,22,2,7,2,1,0,347,5238.183333333333,87.30305555555556
2023-07-05,23,2,7,2,1,0,138,2284.2166666666667,38.070277777777775
2023-07-06,0,2,7,3,1,0,75,1035.0,17.25
2023-07-06,1,2,7,3,1,0,37,834.0166666666667,13.900277777777777
2023-07-06,2,2,7,3,1,0,18,270.3,4.505
2023-07-06,3,2,7,3,1,0,5,78.76666666666667,1.3127777777777778
2023-07-06,4,2,7,3,1,0,15,194.2,3.2366666666666664
2023-07-06,5,2,7,3,1,0,90,991.2666666666667,16.52111111111111
2023-07-06,6,2,7,3,1,0,251,2677.483333333333,44.62472222222222
2023-07-06,7,2,7,3,1,0,578,6862.666666666667,114.37777777777778
2023-07-06,8,2,7,3,1,0,1046,12932.883333333333,215.54805555555555
2023-07-06,9,2,7,3,1,0,673,10885.916666666666,181.43194444444444
2023-07-06,10,2,7,3,1,0,448,9433.45,157.2241666666667
2023-07-06,11,2,7,3,1,0,452,8125.8,135.43
2023-07-06,12,2,7,3,1,0,479,8136.2,135.60333333333332
2023-07-06,13,2,7,3,1,0,400,6968.383333333333,116.13972222222222
2023-07-06,14,2,7,3,1,0,374,7334.666666666667,122.24444444444445
2023-07-06,15,2,7,3,1,0,451,6607.166666666667,110.11944444444445
2023-07-06,16,2,7,3,1,0,781,13131.466666666667,218.85777777777778
2023-07-06,17,2,7,3,1,0,1406,21490.2,358.17
2023-07-06,18,2,7,3,1,0,1180,17284.983333333334,288.0830555555556
2023-07-06,19,2,7,3,1,0,982,14958.166666666666,249.30277777777778
2023-07-06,20,2,7,3,1,0,759,12417.183333333334,206.95305555555558
2023-07-06,21,2,7,3,1,0,537,7542.016666666666,125.70027777777777
2023-07-06,22,2,7,3,1,0,358,4383.85,73.06416666666668
2023-07-06,23,2,7,3,1,0,189,2495.1,41.585
2023-07-07,0,2,7,4,1,0,104,1421.8166666666666,23.696944444444444
2023-07-07,1,2,7,4,1,0,52,688.6333333333333,11.477222222222222
2023-07-07,2,2,7,4,1,0,15,241.91666666666666,4.031944444444444
2023-07-07,3,2,7,4,1,0,13,178.48333333333335,2.9747222222222223
2023-07-07,4,2,7,4,1,0,14,156.4,2.606666666666667
2023-07-07,5,2,7,4,1,0,71,809.25,13.4875
2023-07-07,6,2,7,4,1,0,259,2999.1833333333334,49.98638888888889
2023-07-07,7,2,7,4,1,0,468,5148.383333333333,85.80638888888889
2023-07-07,8,2,7,4,1,0,789,10984.866666666667,183.0811111111111
2023-07-07,9,2,7,4,1,0,620,8605.633333333333,143.4272222222222
2023-07-07,10,2,7,4,1,0,486,8391.083333333334,139.8513888888889
2023-07-07,11,2,7,4,1,0,446,7893.483333333334,131.55805555555557
2023-07-07,12,2,7,4,1,0,429,5367.05,89.45083333333334
2023-07-07,13,2,7,4,1,0,394,6758.416666666667,112.64027777777778
2023-07-07,14,2,7,4,1,0,500,8662.883333333333,144.3813888888889
2023-07-07,15,2,7,4,1,0,646,9487.216666666667,158.12027777777777
2023-07-07,16,2,7,4,1,0,870,14537.583333333334,242.29305555555555
2023-07-07,17,2,7,4,1,0,1215,18846.8,314.11333333333334
2023-07-07,18,2,7,4,1,0,1205,18381.066666666666,306.3511111111111
2023-07-07,19,2,7,4,1,0,882,14578.716666666667,242.97861111111112
2023-07-07,20,2,7,4,1,0,655,9058.266666666666,150.9711111111111
2023-07-07,21,2,7,4,1,0,562,10519.95,175.3325
2023-07-07,22,2,7,4,1,0,438,6878.766666666666,114.64611111111111
2023-07-07,23,2,7,4,1,0,322,4789.033333333334,79.81722222222223
2023-07-08,0,2,7,5,0,0,225,2871.8,47.86333333333334
2023-07-08,1,2,7,5,0,0,141,2977.4333333333334,49.62388888888889
2023-07-08,2,2,7,5,0,0,94,1609.7833333333333,26.829722222222223
2023-07-08,3,2,7,5,0,0,40,691.7666666666667,11.529444444444444
2023-07-08,4,2,7,5,0,0,16,126.8,2.1133333333333333
2023-07-08,5,2,7,5,0,0,34,484.73333333333335,8.078888888888889
2023-07-08,6,2,7,5,0,0,102,1324.95,22.0825
2023-07-08,7,2,7,5,0,0,206,3478.0833333333335,57.96805555555556
2023-07-08,8,2,7,5,0,0,369,5898.966666666666,98.3161111111111
2023-07-08,9,2,7,5,0,0,689,14513.3,241.88833333333332
2023-07-08,10,2,7,5,0,0,770,13241.433333333334,220.69055555555556
2023-07-08,11,2,7,5,0,0,992,20333.2,338.88666666666666
2023-07-08,12,2,7,5,0,0,956,18544.733333333334,309.0788888888889
2023-07-08,13,2,7,5,0,0,999,21162.65,352.71083333333337
2023-07-08,14,2,7,5,0,0,1003,21331.166666666668,355.51944444444445
2023-07-08,15,2,7,5,0,0,986,20384.15,339.73583333333335
2023-07-08,16,2,7,5,0,0,898,16018.316666666666,266.97194444444443
2023-07-08,17,2,7,5,0,0,739,13439.283333333333,223.98805555555555
2023-07-08,18,2,7,5,0,0,643,10997.366666666667,183.28944444444446
2023-07-08,19,2,7,5,0,0,732,14059.716666666667,234.32861111111112
2023-07-08,20,2,7,5,0,0,668,13350.05,222.50083333333333
2023-07-08,21,2,7,5,0,0,536,11820.3,197.005
2023-07-08,22,2,7,5,0,0,470,9796.016666666666,163.26694444444445
2023-07-08,23,2,7,5,0,0,376,5597.116666666667,93.28527777777778
2023-07-09,0,2,7,6,0,0,304,5754.85,95.91416666666667
2023-07-09,1,2,7,6,0,0,196,3257.8166666666666,54.29694444444444
2023-07-09,2,2,7,6,0,0,139,2114.8166666666666,35.246944444444445
2023-07-09,3,2,7,6,0,0,63,1264.15,21.069166666666668
2023-07-09,4,2,7,6,0,0,12,127.68333333333334,2.1280555555555556
2023-07-09,5,2,7,6,0,0,28,337.45,5.6241666666666665
2023-07-09,6,2,7,6,0,0,90,1383.2833333333333,23.05472222222222
2023-07-09,7,2,7,6,0,0,174,2568.15,42.8025
2023-07-09,8,2,7,6,0,0,314,5844.516666666666,97.40861111111111
2023-07-09,9,2,7,6,0,0,557,8793.316666666668,146.5552777777778
2023-07-09,10,2,7,6,0,0,754,13852.983333333334,230.88305555555556
2023-07-09,11,2,7,6,0,0,818,15315.916666666666,255.26527777777775
2023-07-09,12,2,7,6,0,0,898,16874.316666666666,281.2386111111111
2023-07-09,13,2,7,6,0,0,882,15715.116666666667,261.9186111111111
2023-07-09,14,2,7,6,0,0,904,15872.566666666668,264.5427777777778
2023-07-09,15,2,7,6,0,0,619,10408.933333333334,173.48222222222225
2023-07-09,16,2,7,6,0,0,508,9553.983333333334,159.23305555555555
2023-07-09,17,2,7,6,0,0,680,13202.516666666666,220.04194444444445
2023-07-09,18,2,7,6,0,0,702,10789.2,179.82000000000002
2023-07-09,19,2,7,6,0,0,621,10333.75,172.22916666666666
2023-07-09,20,2,7,6,0,0,498,9339.666666666666,155.6611111111111
2023-07-09,21,2,7,6,0,0,368,6740.766666666666,112.34611111111111
2023-07-09,22,2,7,6,0,0,243,3820.5333333333333,63.675555555555555
2023-07-09,23,2,7,6,0,0,132,1682.85,28.0475
2023-07-10,0,2,7,0,1,0,55,626.8166666666667,10.446944444444446
2023-07-10,1,2,7,0,1,0,25,307.53333333333336,5.125555555555556
2023-07-10,2,2,7,0,1,0,20,268.4666666666667,4.474444444444445
2023-07-10,3,2,7,0,1,0,15,204.85,3.4141666666666666
2023-07-10,4,2,7,0,1,0,15,220.96666666666667,3.682777777777778
2023-07-10,5,2,7,0,1,0,65,746.95,12.449166666666667
2023-07-10,6,2,7,0,1,0,258,2945.75,49.09583333333333
2023-07-10,7,2,7,0,1,0,567,6696.833333333333,111.61388888888888
2023-07-10,8,2,7,0,1,0,916,12162.1,202.70166666666668
2023-07-10,9,2,7,0,1,0,567,8178.133333333333,136.3022222222222
2023-07-10,10,2,7,0,1,0,425,7370.5,122.84166666666667
2023-07-10,11,2,7,0,1,0,443,8105.233333333334,135.08722222222224
2023-07-10,12,2,7,0,1,0,528,10270.383333333333,171.17305555555555
2023-07-10,13,2,7,0,1,0,476,7168.983333333334,119.48305555555557
2023-07-10,14,2,7,0,1,0,534,9894.95,164.91583333333335
2023-07-10,15,2,7,0,1,0,646,11052.383333333333,184.20638888888888
2023-07-10,16,2,7,0,1,0,807,12460.266666666666,207.67111111111112
2023-07-10,17,2,7,0,1,0,1320,20373.533333333333,339.5588888888889
2023-07-10,18,2,7,0,1,0,1314,22491.883333333335,374.86472222222227
2023-07-10,19,2,7,0,1,0,1003,16372.516666666666,272.8752777777778
2023-07-10,20,2,7,0,1,0,763,11628.733333333334,193.81222222222223
2023-07-10,21,2,7,0,1,0,519,8266.783333333333,137.7797222222222
2023-07-10,22,2,7,0,1,0,306,4186.133333333333,69.76888888888888
2023-07-10,23,2,7,0,1,0,160,1833.2,30.553333333333335
2023-07-11,0,2,7,1,1,0,78,1208.2666666666667,20.137777777777778
2023-07-11,1,2,7,1,1,0,26,293.93333333333334,4.898888888888889
2023-07-11,2,2,7,1,1,0,16,204.81666666666666,3.413611111111111
2023-07-11,3,2,7,1,1,0,7,105.0,1.75
2023-07-11,4,2,7,1,1,0,16,248.29999999999998,4.138333333333333
2023-07-11,5,2,7,1,1,0,73,708.7,11.811666666666667
2023-07-11,6,2,7,1,1,0,278,3191.9,53.19833333333334
